%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.indicator,field.utm_easting,field.utm_northing,field.zone,field.letter
1697039633872005512,92,57229000000000,GPS1_Frame,42.3378791809082,-71.05308532714844,0.21692000329494476,5.0,6693.9248046875,46743.23046875,42.0,T
1697039634904963538,93,57230000000000,GPS1_Frame,42.33788299560547,-71.05309295654297,0.21674999594688416,5.0,6693.93017578125,46743.234375,42.0,T
1697039635938459298,94,57231000000000,GPS1_Frame,42.337890625,-71.0531005859375,0.21681000292301178,5.0,6693.93505859375,46743.23828125,42.0,T
1697039636972578068,95,57232000000000,GPS1_Frame,42.337894439697266,-71.05311584472656,0.2164900004863739,5.0,6693.93994140625,46743.2421875,42.0,T
1697039638006543048,96,57233000000000,GPS1_Frame,42.3379020690918,-71.0531234741211,0.21612000465393066,5.0,6693.94482421875,46743.24609375,42.0,T
1697039639040088195,97,57234000000000,GPS1_Frame,42.33790969848633,-71.05313873291016,0.2154799997806549,5.0,6693.9501953125,46743.25390625,42.0,T
1697039640073870619,98,57235000000000,GPS1_Frame,42.337913513183594,-71.05314636230469,0.21554000675678253,5.0,6693.95556640625,46743.2578125,42.0,T
1697039641106334937,99,57236000000000,GPS1_Frame,42.337921142578125,-71.05315399169922,0.2155500054359436,5.0,6693.96044921875,46743.26171875,42.0,T
1697039642139185269,100,57237000000000,GPS1_Frame,42.337928771972656,-71.05316925048828,0.21491999924182892,5.0,6693.9658203125,46743.265625,42.0,T
1697039643171692562,101,57238000000000,GPS1_Frame,42.33793640136719,-71.05317687988281,0.21467000246047974,5.0,6693.97119140625,46743.26953125,42.0,T
1697039644205120148,102,57239000000000,GPS1_Frame,42.33794021606445,-71.05318450927734,0.21469999849796295,5.0,6693.9755859375,46743.2734375,42.0,T
1697039645238875162,103,57240000000000,GPS1_Frame,42.337947845458984,-71.0531997680664,0.2145099937915802,5.0,6693.97998046875,46743.27734375,42.0,T
1697039646272109436,104,57241000000000,GPS1_Frame,42.337955474853516,-71.05320739746094,0.21393999457359314,5.0,6693.98486328125,46743.28515625,42.0,T
1697039647304926422,105,57242000000000,GPS1_Frame,42.33796310424805,-71.05321502685547,0.21383999288082123,5.0,6693.990234375,46743.2890625,42.0,T
1697039648338604906,106,57243000000000,GPS1_Frame,42.33796691894531,-71.05323028564453,0.21378999948501587,5.0,6693.99560546875,46743.29296875,42.0,T
1697039649372496753,107,57244000000000,GPS1_Frame,42.337974548339844,-71.05323791503906,0.21326999366283417,5.0,6694.00048828125,46743.296875,42.0,T
1697039650406781328,108,57245000000000,GPS1_Frame,42.337982177734375,-71.0532455444336,0.21287000179290771,5.0,6694.0048828125,46743.30078125,42.0,T
1697039651443755724,109,57246000000000,GPS1_Frame,42.33798599243164,-71.05325317382812,0.21315999329090118,5.0,6694.00927734375,46743.3046875,42.0,T
1697039652477150387,110,57247000000000,GPS1_Frame,42.33799362182617,-71.05326843261719,0.21265000104904175,5.0,6694.013671875,46743.30859375,42.0,T
1697039653513006958,111,57248000000000,GPS1_Frame,42.3380012512207,-71.05327606201172,0.21233999729156494,5.0,6694.0185546875,46743.31640625,42.0,T
1697039654546789848,112,57249000000000,GPS1_Frame,42.33800506591797,-71.05328369140625,0.21222999691963196,5.0,6694.0234375,46743.3203125,42.0,T
1697039655580180695,113,57250000000000,GPS1_Frame,42.3380126953125,-71.05329895019531,0.2128800004720688,5.0,6694.0283203125,46743.32421875,42.0,T
1697039656614279409,114,57251000000000,GPS1_Frame,42.33802032470703,-71.05330657958984,0.2124900072813034,5.0,6694.033203125,46743.328125,42.0,T
1697039657645943713,115,57252000000000,GPS1_Frame,42.33802795410156,-71.05331420898438,0.21289999783039093,5.0,6694.03759765625,46743.33203125,42.0,T
1697039658683064991,116,57253000000000,GPS1_Frame,42.338035583496094,-71.05332946777344,0.2117300033569336,5.0,6694.04296875,46743.33984375,42.0,T
1697039659715613171,117,57254000000000,GPS1_Frame,42.338043212890625,-71.05333709716797,0.21151000261306763,5.0,6694.0478515625,46743.34375,42.0,T
1697039660749747081,118,57255000000000,GPS1_Frame,42.33804702758789,-71.0533447265625,0.21122999489307404,5.0,6694.05322265625,46743.34765625,42.0,T
1697039661784098991,119,57256000000000,GPS1_Frame,42.33805465698242,-71.05335998535156,0.21060000360012054,5.0,6694.05810546875,46743.3515625,42.0,T
1697039662818020466,120,57257000000000,GPS1_Frame,42.33806228637695,-71.0533676147461,0.21040000021457672,5.0,6694.06298828125,46743.359375,42.0,T
1697039663861914908,121,57258000000000,GPS1_Frame,42.338069915771484,-71.05337524414062,0.21036000549793243,5.0,6694.0673828125,46743.36328125,42.0,T
1697039664894727809,122,57259000000000,GPS1_Frame,42.338077545166016,-71.05338287353516,0.20993000268936157,5.0,6694.07177734375,46743.3671875,42.0,T
1697039665928015287,123,57260000000000,GPS1_Frame,42.33808517456055,-71.05339813232422,0.2096399962902069,5.0,6694.076171875,46743.375,42.0,T
1697039666961289827,124,57261000000000,GPS1_Frame,42.33809280395508,-71.05340576171875,0.20972999930381775,5.0,6694.08056640625,46743.37890625,42.0,T
1697039667995155128,125,57262000000000,GPS1_Frame,42.33810043334961,-71.05341339111328,0.20927000045776367,5.0,6694.0859375,46743.3828125,42.0,T
1697039669038195457,126,57263000000000,GPS1_Frame,42.33810806274414,-71.05342102050781,0.20909999310970306,5.0,6694.08984375,46743.390625,42.0,T
1697039670072528938,127,57264000000000,GPS1_Frame,42.33811569213867,-71.05342864990234,0.208979994058609,5.0,6694.09375,46743.39453125,42.0,T
1697039671107144361,128,57265000000000,GPS1_Frame,42.3381233215332,-71.05343627929688,0.20837000012397766,5.0,6694.09765625,46743.3984375,42.0,T
1697039672140674041,129,57266000000000,GPS1_Frame,42.338134765625,-71.0534439086914,0.20815999805927277,5.0,6694.099609375,46743.40625,42.0,T
1697039673172974380,130,57267000000000,GPS1_Frame,42.3381462097168,-71.0534439086914,0.20759999752044678,5.0,6694.1005859375,46743.4140625,42.0,T
1697039674215123596,131,57268000000000,GPS1_Frame,42.33815383911133,-71.0534439086914,0.20826999843120575,5.0,6694.10009765625,46743.41796875,42.0,T
1697039675250426632,132,57269000000000,GPS1_Frame,42.33816146850586,-71.0534439086914,0.2089499980211258,5.0,6694.0986328125,46743.42578125,42.0,T
1697039676283249589,133,57270000000000,GPS1_Frame,42.338172912597656,-71.05343627929688,0.20837999880313873,5.0,6694.0966796875,46743.4296875,42.0,T
1697039677316406054,134,57271000000000,GPS1_Frame,42.33818054199219,-71.05343627929688,0.2085999995470047,5.0,6694.09423828125,46743.4375,42.0,T
1697039678349648629,135,57272000000000,GPS1_Frame,42.338191986083984,-71.05342864990234,0.20938000082969666,5.0,6694.09130859375,46743.4453125,42.0,T
1697039679385162749,136,57273000000000,GPS1_Frame,42.338199615478516,-71.05342102050781,0.20934000611305237,5.0,6694.08837890625,46743.44921875,42.0,T
1697039680421397121,137,57274000000000,GPS1_Frame,42.33821105957031,-71.05342102050781,0.20928999781608582,5.0,6694.08544921875,46743.45703125,42.0,T
1697039681454508874,138,57275000000000,GPS1_Frame,42.338218688964844,-71.05341339111328,0.2093300074338913,5.0,6694.0830078125,46743.46484375,42.0,T
1697039682488439168,139,57276000000000,GPS1_Frame,42.33823013305664,-71.05340576171875,0.20938000082969666,5.0,6694.0810546875,46743.46875,42.0,T
1697039683523085909,140,57277000000000,GPS1_Frame,42.33824157714844,-71.05340576171875,0.20928999781608582,5.0,6694.07958984375,46743.4765625,42.0,T
1697039684566836736,141,57278000000000,GPS1_Frame,42.338253021240234,-71.05340576171875,0.20924000442028046,5.0,6694.07763671875,46743.484375,42.0,T
1697039685599448446,142,57279000000000,GPS1_Frame,42.338260650634766,-71.05339813232422,0.20946000516414642,5.0,6694.07470703125,46743.48828125,42.0,T
1697039686632839608,143,57280000000000,GPS1_Frame,42.3382682800293,-71.05339050292969,0.21014000475406647,5.0,6694.0712890625,46743.49609375,42.0,T
1697039687666816135,144,57281000000000,GPS1_Frame,42.33827590942383,-71.05338287353516,0.20965999364852905,5.0,6694.0673828125,46743.5,42.0,T
1697039688700344940,145,57282000000000,GPS1_Frame,42.33828353881836,-71.05337524414062,0.2093999981880188,5.0,6694.0634765625,46743.5078125,42.0,T
1697039689743206702,146,57283000000000,GPS1_Frame,42.338294982910156,-71.0533676147461,0.20975999534130096,5.0,6694.05908203125,46743.51171875,42.0,T
1697039690777960236,147,57284000000000,GPS1_Frame,42.33830261230469,-71.05335998535156,0.20973999798297882,5.0,6694.05419921875,46743.515625,42.0,T
1697039691811711564,148,57285000000000,GPS1_Frame,42.33831024169922,-71.05335235595703,0.20940999686717987,5.0,6694.0498046875,46743.5234375,42.0,T
1697039692844871863,149,57286000000000,GPS1_Frame,42.33831787109375,-71.05333709716797,0.2092200070619583,5.0,6694.044921875,46743.52734375,42.0,T
1697039693878043964,150,57287000000000,GPS1_Frame,42.33832931518555,-71.05332946777344,0.20940999686717987,5.0,6694.04052734375,46743.53515625,42.0,T
1697039694921724334,151,57288000000000,GPS1_Frame,42.33833694458008,-71.0533218383789,0.20931999385356903,5.0,6694.0361328125,46743.5390625,42.0,T
1697039695954919637,152,57289000000000,GPS1_Frame,42.33834457397461,-71.05331420898438,0.20889000594615936,5.0,6694.03173828125,46743.546875,42.0,T
1697039696988112051,153,57290000000000,GPS1_Frame,42.33835220336914,-71.05330657958984,0.2087399959564209,5.0,6694.02685546875,46743.55078125,42.0,T
1697039698021329732,154,57291000000000,GPS1_Frame,42.33836364746094,-71.05329132080078,0.20890000462532043,5.0,6694.02197265625,46743.5546875,42.0,T
1697039699054098127,155,57292000000000,GPS1_Frame,42.33837127685547,-71.05328369140625,0.20889000594615936,5.0,6694.017578125,46743.5625,42.0,T
1697039700096247711,156,57293000000000,GPS1_Frame,42.33837890625,-71.05327606201172,0.20875999331474304,5.0,6694.01318359375,46743.56640625,42.0,T
1697039701129632041,157,57294000000000,GPS1_Frame,42.33838653564453,-71.05326843261719,0.20839999616146088,5.0,6694.00830078125,46743.57421875,42.0,T
1697039702162053872,158,57295000000000,GPS1_Frame,42.33839416503906,-71.05326080322266,0.2083600014448166,5.0,6694.00390625,46743.578125,42.0,T
1697039703195839203,159,57296000000000,GPS1_Frame,42.338401794433594,-71.05325317382812,0.2083899974822998,5.0,6693.9990234375,46743.58203125,42.0,T
1697039704228015105,160,57297000000000,GPS1_Frame,42.338409423828125,-71.05323791503906,0.2086700052022934,5.0,6693.99462890625,46743.5859375,42.0,T
1697039705270728126,161,57298000000000,GPS1_Frame,42.338417053222656,-71.05323028564453,0.2097499966621399,5.0,6693.98974609375,46743.59375,42.0,T
1697039706304465916,162,57299000000000,GPS1_Frame,42.33842468261719,-71.05322265625,0.21007999777793884,5.0,6693.984375,46743.59765625,42.0,T
1697039707340498391,163,57300000000000,GPS1_Frame,42.33843231201172,-71.05320739746094,0.21026000380516052,5.0,6693.97900390625,46743.6015625,42.0,T
